Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Load,Total Cost
Detached,1,H1,hybrid_bidirectional,best,1603.2532,2472.4284,495.486589
Detached,1,H2,safe_unidirectional,worst,1803.60212,2472.4284,565.928595
Detached,1,H2,safe_unidirectional,best,1603.2532,2472.4284,495.486589
Detached,1,H2,hybrid_bidirectional,worst,1803.60212,2472.4284,565.928595
Detached,1,H2,hybrid_bidirectional,best,1603.2532,2472.4284,495.486589
Detached,1,H3,safe_unidirectional,worst,1803.60212,2472.4284,565.928595
Detached,1,H3,safe_unidirectional,best,1603.2532,2472.4284,495.486589
Detached,1,H3,hybrid_bidirectional,worst,1803.60212,2472.4284,565.928595
Detached,1,H3,hybrid_bidirectional,best,1603.2532,2472.4284,495.486589
Detached,1,H1,safe_unidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H1,safe_unidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H1,hybrid_bidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H1,hybrid_bidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H2,safe_unidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H2,safe_unidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H2,hybrid_bidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H2,hybrid_bidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H3,safe_unidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H3,safe_unidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H3,hybrid_bidirectional,worst,1957.9769,2641.4097,605.130956
Detached,1,H3,hybrid_bidirectional,best,1745.729192,2641.4097,530.462565
Detached,1,H1,safe_unidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H1,safe_unidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H1,hybrid_bidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H1,hybrid_bidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H2,safe_unidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H2,safe_unidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H2,hybrid_bidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H2,hybrid_bidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H3,safe_unidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H3,safe_unidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H3,hybrid_bidirectional,worst,1833.428704,2470.6761,576.460501
Detached,1,H3,hybrid_bidirectional,best,1619.73122,2470.6761,501.335621
Detached,1,H1,safe_unidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H1,safe_unidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H1,hybrid_bidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H1,hybrid_bidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H2,safe_unidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H2,safe_unidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H2,hybrid_bidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H2,hybrid_bidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H3,safe_unidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H3,safe_unidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H3,hybrid_bidirectional,worst,2048.73646,2744.7678,638.682188
Detached,1,H3,hybrid_bidirectional,best,1819.830592,2744.7678,558.219753
Detached,1,H1,safe_unidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H1,safe_unidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H1,hybrid_bidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H1,hybrid_bidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H2,safe_unidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H2,safe_unidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H2,hybrid_bidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H2,hybrid_bidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H3,safe_unidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H3,safe_unidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H3,hybrid_bidirectional,worst,1928.01792,2570.8831,605.573404
Detached,1,H3,hybrid_bidirectional,best,1697.053632,2570.8831,524.374228
Detached,1,H1,safe_unidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H1,safe_unidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H1,hybrid_bidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H1,hybrid_bidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H2,safe_unidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H2,safe_unidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H2,hybrid_bidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H2,hybrid_bidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H3,safe_unidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H3,safe_unidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H3,hybrid_bidirectional,worst,1818.557212,2437.8245,561.995523
Detached,1,H3,hybrid_bidirectional,best,1620.523864,2437.8245,492.373753
Detached,1,H1,safe_unidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H1,safe_unidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H1,hybrid_bidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H1,hybrid_bidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H2,safe_unidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H2,safe_unidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H2,hybrid_bidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H2,hybrid_bidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H3,safe_unidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H3,safe_unidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H3,hybrid_bidirectional,worst,1925.949716,2615.3052,606.164082
Detached,1,H3,hybrid_bidirectional,best,1681.4757,2615.3052,520.289416
Detached,1,H1,safe_unidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H1,safe_unidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H1,hybrid_bidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H1,hybrid_bidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H2,safe_unidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H2,safe_unidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H2,hybrid_bidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H2,hybrid_bidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H3,safe_unidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H3,safe_unidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H3,hybrid_bidirectional,worst,1864.17838,2519.1799,583.65928
Detached,1,H3,hybrid_bidirectional,best,1644.5208,2519.1799,506.438526
Detached,1,H1,safe_unidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H1,safe_unidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H1,hybrid_bidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H1,hybrid_bidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H2,safe_unidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H2,safe_unidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H2,hybrid_bidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H2,hybrid_bidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H3,safe_unidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H3,safe_unidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H3,hybrid_bidirectional,worst,1934.625044,2605.8896,607.433317
Detached,1,H3,hybrid_bidirectional,best,1701.134788,2605.8896,525.37882
Detached,1,H1,safe_unidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H1,safe_unidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H1,hybrid_bidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H1,hybrid_bidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H2,safe_unidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H2,safe_unidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H2,hybrid_bidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H2,hybrid_bidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H3,safe_unidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H3,safe_unidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H3,hybrid_bidirectional,worst,1979.882436,2681.512,620.393735
Detached,1,H3,hybrid_bidirectional,best,1771.06754,2681.512,546.989371
Detached,1,H1,safe_unidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H1,safe_unidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H1,hybrid_bidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H1,hybrid_bidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H2,safe_unidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H2,safe_unidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H2,hybrid_bidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H2,hybrid_bidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H3,safe_unidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H3,safe_unidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H3,hybrid_bidirectional,worst,1909.756348,2595.5747,596.719219
Detached,1,H3,hybrid_bidirectional,best,1700.850648,2595.5747,523.28642
Detached,1,H1,safe_unidirectional,worst,1858.238356,2542.8906,580.849127
