Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Load,Total Cost
Detached,1,H1,safe_unidirectional,worst,5528.291432,5528.291432,1036.993652
Detached,1,H1,safe_unidirectional,best,5528.291432,5528.291432,1036.993652
Detached,1,H1,hybrid_bidirectional,worst,5728.789789,5728.789789,700.781162
Detached,1,H1,hybrid_bidirectional,best,5728.789789,5728.789789,700.781162
Detached,1,H2,safe_unidirectional,worst,4023.378099,4023.378099,931.649719
Detached,1,H2,safe_unidirectional,best,4023.378099,4023.378099,931.649719
Detached,1,H2,hybrid_bidirectional,worst,4288.152712,4288.152712,481.246639
Detached,1,H2,hybrid_bidirectional,best,4288.152712,4288.152712,481.246639
Detached,1,H3,safe_unidirectional,worst,3059.158099,3059.158099,864.154319
Detached,1,H3,safe_unidirectional,best,3059.158099,3059.158099,864.154319
Detached,1,H3,hybrid_bidirectional,worst,3337.437672,3337.437672,382.149454
Detached,1,H3,hybrid_bidirectional,best,3337.437672,3337.437672,382.149454
Detached,1,H1,safe_unidirectional,worst,5539.523132,5539.523132,1038.424123
Detached,1,H1,safe_unidirectional,best,5539.523132,5539.523132,1038.424123
Detached,1,H1,hybrid_bidirectional,worst,5743.722939,5743.722939,693.77435
Detached,1,H1,hybrid_bidirectional,best,5743.722939,5743.722939,693.77435
Detached,1,H2,safe_unidirectional,worst,4034.609799,4034.609799,933.08019
Detached,1,H2,safe_unidirectional,best,4034.609799,4034.609799,933.08019
Detached,1,H2,hybrid_bidirectional,worst,4306.626516,4306.626516,465.433406
Detached,1,H2,hybrid_bidirectional,best,4306.626516,4306.626516,465.433406
Detached,1,H3,safe_unidirectional,worst,3070.389799,3070.389799,865.58479
Detached,1,H3,safe_unidirectional,best,3070.389799,3070.389799,865.58479
Detached,1,H3,hybrid_bidirectional,worst,3349.257096,3349.257096,380.751342
Detached,1,H3,hybrid_bidirectional,best,3349.257096,3349.257096,380.751342
Detached,1,H1,safe_unidirectional,worst,5511.832032,5511.832032,1032.508346
Detached,1,H1,safe_unidirectional,best,5511.832032,5511.832032,1032.508346
Detached,1,H1,hybrid_bidirectional,worst,5715.218639,5715.218639,689.740146
Detached,1,H1,hybrid_bidirectional,best,5715.218639,5715.218639,689.740146
Detached,1,H2,safe_unidirectional,worst,4006.918699,4006.918699,927.164413
Detached,1,H2,safe_unidirectional,best,4006.918699,4006.918699,927.164413
Detached,1,H2,hybrid_bidirectional,worst,4267.167102,4267.167102,477.677861
Detached,1,H2,hybrid_bidirectional,best,4267.167102,4267.167102,477.677861
Detached,1,H3,safe_unidirectional,worst,3042.698699,3042.698699,859.669013
Detached,1,H3,safe_unidirectional,best,3042.698699,3042.698699,859.669013
Detached,1,H3,hybrid_bidirectional,worst,3321.384116,3321.384116,371.828274
Detached,1,H3,hybrid_bidirectional,best,3321.384116,3321.384116,371.828274
Detached,1,H1,safe_unidirectional,worst,5592.176232,5592.176232,1056.875444
Detached,1,H1,safe_unidirectional,best,5592.176232,5592.176232,1056.875444
Detached,1,H1,hybrid_bidirectional,worst,5796.188506,5796.188506,711.48156
Detached,1,H1,hybrid_bidirectional,best,5796.188506,5796.188506,711.48156
Detached,1,H2,safe_unidirectional,worst,4087.262899,4087.262899,951.531511
Detached,1,H2,safe_unidirectional,best,4087.262899,4087.262899,951.531511
Detached,1,H2,hybrid_bidirectional,worst,4345.066979,4345.066979,481.186382
Detached,1,H2,hybrid_bidirectional,best,4345.066979,4345.066979,481.186382
Detached,1,H3,safe_unidirectional,worst,3123.042899,3123.042899,884.036111
Detached,1,H3,safe_unidirectional,best,3123.042899,3123.042899,884.036111
Detached,1,H3,hybrid_bidirectional,worst,3393.516019,3393.516019,381.122988
Detached,1,H3,hybrid_bidirectional,best,3393.516019,3393.516019,381.122988
Detached,1,H1,safe_unidirectional,worst,5721.918032,5721.918032,1105.282362
Detached,1,H1,safe_unidirectional,best,5721.918032,5721.918032,1105.282362
Detached,1,H1,hybrid_bidirectional,worst,5925.164726,5925.164726,745.054179
Detached,1,H1,hybrid_bidirectional,best,5925.164726,5925.164726,745.054179
Detached,1,H2,safe_unidirectional,worst,4217.004699,4217.004699,999.938429
Detached,1,H2,safe_unidirectional,best,4217.004699,4217.004699,999.938429
Detached,1,H2,hybrid_bidirectional,worst,4467.297126,4467.297126,518.586968
Detached,1,H2,hybrid_bidirectional,best,4467.297126,4467.297126,518.586968
Detached,1,H3,safe_unidirectional,worst,3252.784699,3252.784699,932.443029
Detached,1,H3,safe_unidirectional,best,3252.784699,3252.784699,932.443029
Detached,1,H3,hybrid_bidirectional,worst,3519.471349,3519.471349,418.654648
Detached,1,H3,hybrid_bidirectional,best,3519.471349,3519.471349,418.654648
Detached,1,H1,safe_unidirectional,worst,5504.554732,5504.554732,1027.039099
Detached,1,H1,safe_unidirectional,best,5504.554732,5504.554732,1027.039099
Detached,1,H1,hybrid_bidirectional,worst,5698.199212,5698.199212,698.878258
Detached,1,H1,hybrid_bidirectional,best,5698.199212,5698.199212,698.878258
Detached,1,H2,safe_unidirectional,worst,3999.641399,3999.641399,921.695166
Detached,1,H2,safe_unidirectional,best,3999.641399,3999.641399,921.695166
Detached,1,H2,hybrid_bidirectional,worst,4251.832199,4251.832199,478.219322
Detached,1,H2,hybrid_bidirectional,best,4251.832199,4251.832199,478.219322
Detached,1,H3,safe_unidirectional,worst,3035.421399,3035.421399,854.199766
Detached,1,H3,safe_unidirectional,best,3035.421399,3035.421399,854.199766
Detached,1,H3,hybrid_bidirectional,worst,3314.709596,3314.709596,358.156752
Detached,1,H3,hybrid_bidirectional,best,3314.709596,3314.709596,358.156752
Detached,1,H1,safe_unidirectional,worst,5499.836432,5499.836432,1028.348218
Detached,1,H1,safe_unidirectional,best,5499.836432,5499.836432,1028.348218
Detached,1,H1,hybrid_bidirectional,worst,5701.408319,5701.408319,686.164911
Detached,1,H1,hybrid_bidirectional,best,5701.408319,5701.408319,686.164911
Detached,1,H2,safe_unidirectional,worst,3994.923099,3994.923099,923.004285
Detached,1,H2,safe_unidirectional,best,3994.923099,3994.923099,923.004285
Detached,1,H2,hybrid_bidirectional,worst,4259.736242,4259.736242,463.62372
Detached,1,H2,hybrid_bidirectional,best,4259.736242,4259.736242,463.62372
Detached,1,H3,safe_unidirectional,worst,3030.703099,3030.703099,855.508885
Detached,1,H3,safe_unidirectional,best,3030.703099,3030.703099,855.508885
Detached,1,H3,hybrid_bidirectional,worst,3310.864966,3310.864966,363.512883
Detached,1,H3,hybrid_bidirectional,best,3310.864966,3310.864966,363.512883
Detached,1,H1,safe_unidirectional,worst,5630.608832,5630.608832,1075.337594
Detached,1,H1,safe_unidirectional,best,5630.608832,5630.608832,1075.337594
Detached,1,H1,hybrid_bidirectional,worst,5841.148929,5841.148929,714.378951
Detached,1,H1,hybrid_bidirectional,best,5841.148929,5841.148929,714.378951
Detached,1,H2,safe_unidirectional,worst,4125.695499,4125.695499,969.993661
Detached,1,H2,safe_unidirectional,best,4125.695499,4125.695499,969.993661
Detached,1,H2,hybrid_bidirectional,worst,4397.522786,4397.522786,496.625252
Detached,1,H2,hybrid_bidirectional,best,4397.522786,4397.522786,496.625252
Detached,1,H3,safe_unidirectional,worst,3161.475499,3161.475499,902.498261
Detached,1,H3,safe_unidirectional,best,3161.475499,3161.475499,902.498261
Detached,1,H3,hybrid_bidirectional,worst,3444.308446,3444.308446,401.466438
Detached,1,H3,hybrid_bidirectional,best,3444.308446,3444.308446,401.466438
Detached,1,H1,safe_unidirectional,worst,5558.955832,5558.955832,1037.03778
Detached,1,H1,safe_unidirectional,best,5558.955832,5558.955832,1037.03778
Detached,1,H1,hybrid_bidirectional,worst,5765.710119,5765.710119,696.269461
Detached,1,H1,hybrid_bidirectional,best,5765.710119,5765.710119,696.269461
Detached,1,H2,safe_unidirectional,worst,4054.042499,4054.042499,931.693847
Detached,1,H2,safe_unidirectional,best,4054.042499,4054.042499,931.693847
Detached,1,H2,hybrid_bidirectional,worst,4327.541856,4327.541856,478.160541
Detached,1,H2,hybrid_bidirectional,best,4327.541856,4327.541856,478.160541
Detached,1,H3,safe_unidirectional,worst,3089.822499,3089.822499,864.198447
Detached,1,H3,safe_unidirectional,best,3089.822499,3089.822499,864.198447
Detached,1,H3,hybrid_bidirectional,worst,3372.746802,3372.746802,389.010922
Detached,1,H3,hybrid_bidirectional,best,3372.746802,3372.746802,389.010922
Detached,1,H1,safe_unidirectional,worst,5503.549532,5503.549532,1029.461519
Detached,1,H1,safe_unidirectional,best,5503.549532,5503.549532,1029.461519
Detached,1,H1,hybrid_bidirectional,worst,5697.713219,5697.713219,696.489796
Detached,1,H1,hybrid_bidirectional,best,5697.713219,5697.713219,696.489796
Detached,1,H2,safe_unidirectional,worst,3998.636199,3998.636199,924.117586
Detached,1,H2,safe_unidirectional,best,3998.636199,3998.636199,924.117586
Detached,1,H2,hybrid_bidirectional,worst,4264.124752,4264.124752,450.68393
Detached,1,H2,hybrid_bidirectional,best,4264.124752,4264.124752,450.68393
Detached,1,H3,safe_unidirectional,worst,3034.416199,3034.416199,856.622186
Detached,1,H3,safe_unidirectional,best,3034.416199,3034.416199,856.622186
Detached,1,H3,hybrid_bidirectional,worst,3307.644259,3307.644259,364.797257
Detached,1,H3,hybrid_bidirectional,best,3307.644259,3307.644259,364.797257
Detached,1,H1,safe_unidirectional,worst,5422.746332,5422.746332,1006.214659
Detached,1,H1,safe_unidirectional,best,5422.746332,5422.746332,1006.214659
Detached,1,H1,hybrid_bidirectional,worst,5612.953576,5612.953576,677.217364
Detached,1,H1,hybrid_bidirectional,best,5612.953576,5612.953576,677.217364
Detached,1,H2,safe_unidirectional,worst,3917.832999,3917.832999,900.870726
Detached,1,H2,safe_unidirectional,best,3917.832999,3917.832999,900.870726
Detached,1,H2,hybrid_bidirectional,worst,4170.861469,4170.861469,457.768194
Detached,1,H2,hybrid_bidirectional,best,4170.861469,4170.861469,457.768194
Detached,1,H3,safe_unidirectional,worst,2953.612999,2953.612999,833.375326
Detached,1,H3,safe_unidirectional,best,2953.612999,2953.612999,833.375326
Detached,1,H3,hybrid_bidirectional,worst,3225.406092,3225.406092,351.548203
Detached,1,H3,hybrid_bidirectional,best,3225.406092,3225.406092,351.548203
Detached,1,H1,safe_unidirectional,worst,5591.727632,5591.727632,1050.467602
Detached,1,H1,safe_unidirectional,best,5591.727632,5591.727632,1050.467602
Detached,1,H1,hybrid_bidirectional,worst,5794.662779,5794.662779,713.906951
Detached,1,H1,hybrid_bidirectional,best,5794.662779,5794.662779,713.906951
Detached,1,H2,safe_unidirectional,worst,4086.814299,4086.814299,945.123669
Detached,1,H2,safe_unidirectional,best,4086.814299,4086.814299,945.123669
Detached,1,H2,hybrid_bidirectional,worst,4353.945042,4353.945042,485.152648
Detached,1,H2,hybrid_bidirectional,best,4353.945042,4353.945042,485.152648
Detached,1,H3,safe_unidirectional,worst,3122.594299,3122.594299,877.628269
Detached,1,H3,safe_unidirectional,best,3122.594299,3122.594299,877.628269
Detached,1,H3,hybrid_bidirectional,worst,3403.281629,3403.281629,382.997597
Detached,1,H3,hybrid_bidirectional,best,3403.281629,3403.281629,382.997597
Detached,1,H1,safe_unidirectional,worst,5420.994032,5420.994032,1005.683618
Detached,1,H1,safe_unidirectional,best,5420.994032,5420.994032,1005.683618
Detached,1,H1,hybrid_bidirectional,worst,5606.816756,5606.816756,685.7664
Detached,1,H1,hybrid_bidirectional,best,5606.816756,5606.816756,685.7664
Detached,1,H2,safe_unidirectional,worst,3916.080699,3916.080699,900.339685
Detached,1,H2,safe_unidirectional,best,3916.080699,3916.080699,900.339685
Detached,1,H2,hybrid_bidirectional,worst,4148.184366,4148.184366,451.161011
Detached,1,H2,hybrid_bidirectional,best,4148.184366,4148.184366,451.161011
Detached,1,H3,safe_unidirectional,worst,2951.860699,2951.860699,832.844285
Detached,1,H3,safe_unidirectional,best,2951.860699,2951.860699,832.844285
Detached,1,H3,hybrid_bidirectional,worst,3199.932502,3199.932502,351.141472
Detached,1,H3,hybrid_bidirectional,best,3199.932502,3199.932502,351.141472
Detached,1,H1,safe_unidirectional,worst,5695.085732,5695.085732,1088.465485
Detached,1,H1,safe_unidirectional,best,5695.085732,5695.085732,1088.465485
Detached,1,H1,hybrid_bidirectional,worst,5906.774942,5906.774942,724.306102
Detached,1,H1,hybrid_bidirectional,best,5906.774942,5906.774942,724.306102
Detached,1,H2,safe_unidirectional,worst,4190.172399,4190.172399,983.121552
Detached,1,H2,safe_unidirectional,best,4190.172399,4190.172399,983.121552
Detached,1,H2,hybrid_bidirectional,worst,4467.785199,4467.785199,499.586495
Detached,1,H2,hybrid_bidirectional,best,4467.785199,4467.785199,499.586495
Detached,1,H3,safe_unidirectional,worst,3225.952399,3225.952399,915.626152
Detached,1,H3,safe_unidirectional,best,3225.952399,3225.952399,915.626152
Detached,1,H3,hybrid_bidirectional,worst,3515.540839,3515.540839,402.883153
Detached,1,H3,hybrid_bidirectional,best,3515.540839,3515.540839,402.883153
Detached,1,H1,safe_unidirectional,worst,5521.201032,5521.201032,1036.731292
Detached,1,H1,safe_unidirectional,best,5521.201032,5521.201032,1036.731292
Detached,1,H1,hybrid_bidirectional,worst,5720.699562,5720.699562,694.010415
Detached,1,H1,hybrid_bidirectional,best,5720.699562,5720.699562,694.010415
Detached,1,H2,safe_unidirectional,worst,4016.287699,4016.287699,931.387359
Detached,1,H2,safe_unidirectional,best,4016.287699,4016.287699,931.387359
Detached,1,H2,hybrid_bidirectional,worst,4271.848126,4271.848126,471.910832
Detached,1,H2,hybrid_bidirectional,best,4271.848126,4271.848126,471.910832
Detached,1,H3,safe_unidirectional,worst,3052.067699,3052.067699,863.891959
Detached,1,H3,safe_unidirectional,best,3052.067699,3052.067699,863.891959
Detached,1,H3,hybrid_bidirectional,worst,3325.699132,3325.699132,367.250526
Detached,1,H3,hybrid_bidirectional,best,3325.699132,3325.699132,367.250526
Detached,1,H1,safe_unidirectional,worst,5388.142432,5388.142432,984.945726
Detached,1,H1,safe_unidirectional,best,5388.142432,5388.142432,984.945726
Detached,1,H1,hybrid_bidirectional,worst,5574.378182,5574.378182,670.155592
Detached,1,H1,hybrid_bidirectional,best,5574.378182,5574.378182,670.155592
Detached,1,H2,safe_unidirectional,worst,3883.229099,3883.229099,879.601793
Detached,1,H2,safe_unidirectional,best,3883.229099,3883.229099,879.601793
Detached,1,H2,hybrid_bidirectional,worst,4131.963259,4131.963259,445.204839
Detached,1,H2,hybrid_bidirectional,best,4131.963259,4131.963259,445.204839
Detached,1,H3,safe_unidirectional,worst,2919.009099,2919.009099,812.106393
Detached,1,H3,safe_unidirectional,best,2919.009099,2919.009099,812.106393
Detached,1,H3,hybrid_bidirectional,worst,3179.639852,3179.639852,351.367992
Detached,1,H3,hybrid_bidirectional,best,3179.639852,3179.639852,351.367992
Detached,1,H1,safe_unidirectional,worst,5565.623132,5565.623132,1053.646491
Detached,1,H1,safe_unidirectional,best,5565.623132,5565.623132,1053.646491
Detached,1,H1,hybrid_bidirectional,worst,5760.490112,5760.490112,718.323853
Detached,1,H1,hybrid_bidirectional,best,5760.490112,5760.490112,718.323853
Detached,1,H2,safe_unidirectional,worst,4060.709799,4060.709799,948.302558
Detached,1,H2,safe_unidirectional,best,4060.709799,4060.709799,948.302558
Detached,1,H2,hybrid_bidirectional,worst,4321.894689,4321.894689,488.58044
Detached,1,H2,hybrid_bidirectional,best,4321.894689,4321.894689,488.58044
Detached,1,H3,safe_unidirectional,worst,3096.489799,3096.489799,880.807158
Detached,1,H3,safe_unidirectional,best,3096.489799,3096.489799,880.807158
Detached,1,H3,hybrid_bidirectional,worst,3376.588646,3376.588646,382.623975
Detached,1,H3,hybrid_bidirectional,best,3376.588646,3376.588646,382.623975
Detached,1,H1,safe_unidirectional,worst,5469.497832,5469.497832,1019.08628
Detached,1,H1,safe_unidirectional,best,5469.497832,5469.497832,1019.08628
Detached,1,H1,hybrid_bidirectional,worst,5662.172089,5662.172089,691.054446
Detached,1,H1,hybrid_bidirectional,best,5662.172089,5662.172089,691.054446
Detached,1,H2,safe_unidirectional,worst,3964.584499,3964.584499,913.742347
Detached,1,H2,safe_unidirectional,best,3964.584499,3964.584499,913.742347
Detached,1,H2,hybrid_bidirectional,worst,4217.463206,4217.463206,473.608492
Detached,1,H2,hybrid_bidirectional,best,4217.463206,4217.463206,473.608492
Detached,1,H3,safe_unidirectional,worst,3000.364499,3000.364499,846.246947
Detached,1,H3,safe_unidirectional,best,3000.364499,3000.364499,846.246947
Detached,1,H3,hybrid_bidirectional,worst,3277.045262,3277.045262,358.400655
Detached,1,H3,hybrid_bidirectional,best,3277.045262,3277.045262,358.400655
Detached,1,H1,safe_unidirectional,worst,5556.207532,5556.207532,1048.560711
Detached,1,H1,safe_unidirectional,best,5556.207532,5556.207532,1048.560711
Detached,1,H1,hybrid_bidirectional,worst,5757.901682,5757.901682,706.234755
Detached,1,H1,hybrid_bidirectional,best,5757.901682,5757.901682,706.234755
Detached,1,H2,safe_unidirectional,worst,4051.294199,4051.294199,943.216778
Detached,1,H2,safe_unidirectional,best,4051.294199,4051.294199,943.216778
Detached,1,H2,hybrid_bidirectional,worst,4316.298752,4316.298752,482.112625
Detached,1,H2,hybrid_bidirectional,best,4316.298752,4316.298752,482.112625
Detached,1,H3,safe_unidirectional,worst,3087.074199,3087.074199,875.721378
Detached,1,H3,safe_unidirectional,best,3087.074199,3087.074199,875.721378
Detached,1,H3,hybrid_bidirectional,worst,3371.467779,3371.467779,373.44727
Detached,1,H3,hybrid_bidirectional,best,3371.467779,3371.467779,373.44727
Detached,1,H1,safe_unidirectional,worst,5631.829932,5631.829932,1072.162639
Detached,1,H1,safe_unidirectional,best,5631.829932,5631.829932,1072.162639
Detached,1,H1,hybrid_bidirectional,worst,5840.933782,5840.933782,720.028711
Detached,1,H1,hybrid_bidirectional,best,5840.933782,5840.933782,720.028711
Detached,1,H2,safe_unidirectional,worst,4126.916599,4126.916599,966.818706
Detached,1,H2,safe_unidirectional,best,4126.916599,4126.916599,966.818706
Detached,1,H2,hybrid_bidirectional,worst,4406.306129,4406.306129,490.074781
Detached,1,H2,hybrid_bidirectional,best,4406.306129,4406.306129,490.074781
Detached,1,H3,safe_unidirectional,worst,3162.696599,3162.696599,899.323306
Detached,1,H3,safe_unidirectional,best,3162.696599,3162.696599,899.323306
Detached,1,H3,hybrid_bidirectional,worst,3456.372789,3456.372789,390.634392
Detached,1,H3,hybrid_bidirectional,best,3456.372789,3456.372789,390.634392
Detached,1,H1,safe_unidirectional,worst,5545.892632,5545.892632,1042.956588
Detached,1,H1,safe_unidirectional,best,5545.892632,5545.892632,1042.956588
Detached,1,H1,hybrid_bidirectional,worst,5741.426516,5741.426516,702.455426
Detached,1,H1,hybrid_bidirectional,best,5741.426516,5741.426516,702.455426
Detached,1,H2,safe_unidirectional,worst,4040.979299,4040.979299,937.612655
Detached,1,H2,safe_unidirectional,best,4040.979299,4040.979299,937.612655
Detached,1,H2,hybrid_bidirectional,worst,4293.003479,4293.003479,498.621336
Detached,1,H2,hybrid_bidirectional,best,4293.003479,4293.003479,498.621336
Detached,1,H3,safe_unidirectional,worst,3076.759299,3076.759299,870.117255
Detached,1,H3,safe_unidirectional,best,3076.759299,3076.759299,870.117255
Detached,1,H3,hybrid_bidirectional,worst,3359.492612,3359.492612,371.566055
Detached,1,H3,hybrid_bidirectional,best,3359.492612,3359.492612,371.566055
Detached,1,H1,safe_unidirectional,worst,5493.208532,5493.208532,1026.664333
Detached,1,H1,safe_unidirectional,best,5493.208532,5493.208532,1026.664333
Detached,1,H1,hybrid_bidirectional,worst,5690.674406,5690.674406,694.402868
Detached,1,H1,hybrid_bidirectional,best,5690.674406,5690.674406,694.402868
Detached,1,H2,safe_unidirectional,worst,3988.295199,3988.295199,921.3204
Detached,1,H2,safe_unidirectional,best,3988.295199,3988.295199,921.3204
Detached,1,H2,hybrid_bidirectional,worst,4250.320166,4250.320166,470.948067
Detached,1,H2,hybrid_bidirectional,best,4250.320166,4250.320166,470.948067
Detached,1,H3,safe_unidirectional,worst,3024.075199,3024.075199,853.825
Detached,1,H3,safe_unidirectional,best,3024.075199,3024.075199,853.825
Detached,1,H3,hybrid_bidirectional,worst,3301.856709,3301.856709,369.599232
Detached,1,H3,hybrid_bidirectional,best,3301.856709,3301.856709,369.599232
Detached,1,H1,safe_unidirectional,worst,5743.833032,5743.833032,1093.740468
Detached,1,H1,safe_unidirectional,best,5743.833032,5743.833032,1093.740468
Detached,1,H1,hybrid_bidirectional,worst,5953.376292,5953.376292,747.070499
Detached,1,H1,hybrid_bidirectional,best,5953.376292,5953.376292,747.070499
Detached,1,H2,safe_unidirectional,worst,4238.919699,4238.919699,988.396535
Detached,1,H2,safe_unidirectional,best,4238.919699,4238.919699,988.396535
Detached,1,H2,hybrid_bidirectional,worst,4524.734179,4524.734179,505.488321
Detached,1,H2,hybrid_bidirectional,best,4524.734179,4524.734179,505.488321
Detached,1,H3,safe_unidirectional,worst,3274.699699,3274.699699,920.901135
Detached,1,H3,safe_unidirectional,best,3274.699699,3274.699699,920.901135
Detached,1,H3,hybrid_bidirectional,worst,3562.404216,3562.404216,428.838816
Detached,1,H3,hybrid_bidirectional,best,3562.404216,3562.404216,428.838816
Detached,1,H1,safe_unidirectional,worst,5575.168732,5575.168732,1049.986975
Detached,1,H1,safe_unidirectional,best,5575.168732,5575.168732,1049.986975
Detached,1,H1,hybrid_bidirectional,worst,5776.900342,5776.900342,707.766028
Detached,1,H1,hybrid_bidirectional,best,5776.900342,5776.900342,707.766028
Detached,1,H2,safe_unidirectional,worst,4070.255399,4070.255399,944.643042
Detached,1,H2,safe_unidirectional,best,4070.255399,4070.255399,944.643042
Detached,1,H2,hybrid_bidirectional,worst,4329.533922,4329.533922,485.238426
Detached,1,H2,hybrid_bidirectional,best,4329.533922,4329.533922,485.238426
Detached,1,H3,safe_unidirectional,worst,3106.035399,3106.035399,877.147642
Detached,1,H3,safe_unidirectional,best,3106.035399,3106.035399,877.147642
Detached,1,H3,hybrid_bidirectional,worst,3392.820719,3392.820719,363.000194
Detached,1,H3,hybrid_bidirectional,best,3392.820719,3392.820719,363.000194
Detached,1,H1,safe_unidirectional,worst,5634.974732,5634.974732,1067.155903
Detached,1,H1,safe_unidirectional,best,5634.974732,5634.974732,1067.155903
Detached,1,H1,hybrid_bidirectional,worst,5840.811912,5840.811912,720.567331
Detached,1,H1,hybrid_bidirectional,best,5840.811912,5840.811912,720.567331
Detached,1,H2,safe_unidirectional,worst,4130.061399,4130.061399,961.81197
Detached,1,H2,safe_unidirectional,best,4130.061399,4130.061399,961.81197
Detached,1,H2,hybrid_bidirectional,worst,4396.064302,4396.064302,496.901276
Detached,1,H2,hybrid_bidirectional,best,4396.064302,4396.064302,496.901276
Detached,1,H3,safe_unidirectional,worst,3165.841399,3165.841399,894.31657
Detached,1,H3,safe_unidirectional,best,3165.841399,3165.841399,894.31657
Detached,1,H3,hybrid_bidirectional,worst,3454.629702,3454.629702,379.732894
Detached,1,H3,hybrid_bidirectional,best,3454.629702,3454.629702,379.732894
Detached,1,H1,safe_unidirectional,worst,5520.588432,5520.588432,1037.870234
Detached,1,H1,safe_unidirectional,best,5520.588432,5520.588432,1037.870234
Detached,1,H1,hybrid_bidirectional,worst,5715.922479,5715.922479,696.374383
Detached,1,H1,hybrid_bidirectional,best,5715.922479,5715.922479,696.374383
Detached,1,H2,safe_unidirectional,worst,4015.675099,4015.675099,932.526301
Detached,1,H2,safe_unidirectional,best,4015.675099,4015.675099,932.526301
Detached,1,H2,hybrid_bidirectional,worst,4271.748296,4271.748296,462.063423
Detached,1,H2,hybrid_bidirectional,best,4271.748296,4271.748296,462.063423
Detached,1,H3,safe_unidirectional,worst,3051.455099,3051.455099,865.030901
Detached,1,H3,safe_unidirectional,best,3051.455099,3051.455099,865.030901
Detached,1,H3,hybrid_bidirectional,worst,3320.265506,3320.265506,367.216038
Detached,1,H3,hybrid_bidirectional,best,3320.265506,3320.265506,367.216038
Detached,1,H1,safe_unidirectional,worst,5512.815232,5512.815232,1031.221382
Detached,1,H1,safe_unidirectional,best,5512.815232,5512.815232,1031.221382
Detached,1,H1,hybrid_bidirectional,worst,5713.166532,5713.166532,694.914125
Detached,1,H1,hybrid_bidirectional,best,5713.166532,5713.166532,694.914125
Detached,1,H2,safe_unidirectional,worst,4007.901899,4007.901899,925.877449
Detached,1,H2,safe_unidirectional,best,4007.901899,4007.901899,925.877449
Detached,1,H2,hybrid_bidirectional,worst,4262.564102,4262.564102,480.007223
Detached,1,H2,hybrid_bidirectional,best,4262.564102,4262.564102,480.007223
Detached,1,H3,safe_unidirectional,worst,3043.681899,3043.681899,858.382049
Detached,1,H3,safe_unidirectional,best,3043.681899,3043.681899,858.382049
Detached,1,H3,hybrid_bidirectional,worst,3316.126746,3316.126746,374.311661
Detached,1,H3,hybrid_bidirectional,best,3316.126746,3316.126746,374.311661
Detached,1,H1,safe_unidirectional,worst,5525.582732,5525.582732,1042.703503
Detached,1,H1,safe_unidirectional,best,5525.582732,5525.582732,1042.703503
Detached,1,H1,hybrid_bidirectional,worst,5719.722849,5719.722849,703.503121
Detached,1,H1,hybrid_bidirectional,best,5719.722849,5719.722849,703.503121
Detached,1,H2,safe_unidirectional,worst,4020.669399,4020.669399,937.35957
Detached,1,H2,safe_unidirectional,best,4020.669399,4020.669399,937.35957
Detached,1,H2,hybrid_bidirectional,worst,4274.763246,4274.763246,479.258236
Detached,1,H2,hybrid_bidirectional,best,4274.763246,4274.763246,479.258236
Detached,1,H3,safe_unidirectional,worst,3056.449399,3056.449399,869.86417
Detached,1,H3,safe_unidirectional,best,3056.449399,3056.449399,869.86417
Detached,1,H3,hybrid_bidirectional,worst,3328.119156,3328.119156,374.705374
Detached,1,H3,hybrid_bidirectional,best,3328.119156,3328.119156,374.705374
Detached,1,H1,safe_unidirectional,worst,5499.357732,5499.357732,1020.437497
Detached,1,H1,safe_unidirectional,best,5499.357732,5499.357732,1020.437497
Detached,1,H1,hybrid_bidirectional,worst,5699.345116,5699.345116,688.985143
Detached,1,H1,hybrid_bidirectional,best,5699.345116,5699.345116,688.985143
Detached,1,H2,safe_unidirectional,worst,3994.444399,3994.444399,915.093564
Detached,1,H2,safe_unidirectional,best,3994.444399,3994.444399,915.093564
Detached,1,H2,hybrid_bidirectional,worst,4258.522536,4258.522536,461.317579
Detached,1,H2,hybrid_bidirectional,best,4258.522536,4258.522536,461.317579
Detached,1,H3,safe_unidirectional,worst,3030.224399,3030.224399,847.598164
Detached,1,H3,safe_unidirectional,best,3030.224399,3030.224399,847.598164
Detached,1,H3,hybrid_bidirectional,worst,3304.275522,3304.275522,373.903691
Detached,1,H3,hybrid_bidirectional,best,3304.275522,3304.275522,373.903691
Detached,1,H1,safe_unidirectional,worst,5663.864132,5663.864132,1077.909317
Detached,1,H1,safe_unidirectional,best,5663.864132,5663.864132,1077.909317
Detached,1,H1,hybrid_bidirectional,worst,5867.676382,5867.676382,737.605836
Detached,1,H1,hybrid_bidirectional,best,5867.676382,5867.676382,737.605836
Detached,1,H2,safe_unidirectional,worst,4158.950799,4158.950799,972.565384
Detached,1,H2,safe_unidirectional,best,4158.950799,4158.950799,972.565384
Detached,1,H2,hybrid_bidirectional,worst,4429.162176,4429.162176,502.744596
Detached,1,H2,hybrid_bidirectional,best,4429.162176,4429.162176,502.744596
Detached,1,H3,safe_unidirectional,worst,3194.730799,3194.730799,905.069984
Detached,1,H3,safe_unidirectional,best,3194.730799,3194.730799,905.069984
Detached,1,H3,hybrid_bidirectional,worst,3474.136276,3474.136276,415.71454
Detached,1,H3,hybrid_bidirectional,best,3474.136276,3474.136276,415.71454
Detached,1,H1,safe_unidirectional,worst,5678.021832,5678.021832,1084.102252
