Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Load,Total Cost
Detached,1,H1,safe_unidirectional,worst,2215.45017,3579.131432,527.687787
Detached,1,H1,safe_unidirectional,best,1713.463879,3579.131432,398.165418
Detached,1,H1,hybrid_bidirectional,worst,2233.227692,3714.823106,281.473387
Detached,1,H1,hybrid_bidirectional,best,1628.876006,3679.780963,186.43453
Detached,1,H2,safe_unidirectional,worst,1737.042308,3053.484766,465.568468
Detached,1,H2,safe_unidirectional,best,1268.197695,3053.484766,330.245507
Detached,1,H2,hybrid_bidirectional,worst,1646.569859,3215.137112,186.765159
Detached,1,H2,hybrid_bidirectional,best,1070.516751,3179.858152,114.582732
Detached,1,H3,safe_unidirectional,worst,1410.158776,2688.664766,422.752454
Detached,1,H3,safe_unidirectional,best,966.317903,2688.664766,278.171614
Detached,1,H3,hybrid_bidirectional,worst,1234.304696,2814.645492,223.326193
Detached,1,H3,hybrid_bidirectional,best,793.179675,2798.301126,132.726167
Detached,1,H1,safe_unidirectional,worst,2244.642785,3590.363132,538.679526
Detached,1,H1,safe_unidirectional,best,1790.775042,3590.363132,418.045168
Detached,1,H1,hybrid_bidirectional,worst,2262.125175,3724.798524,288.239118
Detached,1,H1,hybrid_bidirectional,best,1718.719057,3696.579286,197.31193
Detached,1,H2,safe_unidirectional,worst,1764.251835,3064.716466,476.089184
Detached,1,H2,safe_unidirectional,best,1335.370307,3064.716466,347.275521
Detached,1,H2,hybrid_bidirectional,worst,1693.627468,3238.937682,176.050093
Detached,1,H2,hybrid_bidirectional,best,1159.729397,3207.037133,108.315335
Detached,1,H3,safe_unidirectional,worst,1445.282373,2699.896466,434.258232
Detached,1,H3,safe_unidirectional,best,1032.273633,2699.896466,298.324488
Detached,1,H3,hybrid_bidirectional,worst,1312.90922,2808.580064,234.848177
Detached,1,H3,hybrid_bidirectional,best,815.944388,2813.339962,127.717477
Detached,1,H1,safe_unidirectional,worst,2223.415966,3562.672032,528.825278
Detached,1,H1,safe_unidirectional,best,1779.888081,3562.672032,414.070331
Detached,1,H1,hybrid_bidirectional,worst,2233.650611,3699.079546,277.360862
Detached,1,H1,hybrid_bidirectional,best,1707.778176,3666.018281,194.432006
Detached,1,H2,safe_unidirectional,worst,1743.536365,3037.025366,469.516088
Detached,1,H2,safe_unidirectional,best,1328.839219,3037.025366,345.722588
Detached,1,H2,hybrid_bidirectional,worst,1638.631996,3205.746125,176.76185
Detached,1,H2,hybrid_bidirectional,best,1110.340855,3173.335114,112.208896
Detached,1,H3,safe_unidirectional,worst,1412.474535,2672.205366,425.058397
Detached,1,H3,safe_unidirectional,best,1017.853065,2672.205366,296.108666
Detached,1,H3,hybrid_bidirectional,worst,1254.705337,2803.5379,220.417413
Detached,1,H3,hybrid_bidirectional,best,819.52428,2792.18594,134.460926
Detached,1,H1,safe_unidirectional,worst,2219.321514,3643.016232,528.589367
Detached,1,H1,safe_unidirectional,best,1759.108079,3643.016232,410.261113
Detached,1,H1,hybrid_bidirectional,worst,2225.644766,3771.940588,288.034951
Detached,1,H1,hybrid_bidirectional,best,1669.923266,3738.595396,199.301933
Detached,1,H2,safe_unidirectional,worst,1753.81262,3117.369566,468.660095
Detached,1,H2,safe_unidirectional,best,1307.226987,3117.369566,336.42787
Detached,1,H2,hybrid_bidirectional,worst,1659.875656,3270.132636,183.659515
Detached,1,H2,hybrid_bidirectional,best,1090.267156,3230.309961,116.759369
Detached,1,H3,safe_unidirectional,worst,1423.541557,2752.549566,421.909865
Detached,1,H3,safe_unidirectional,best,1002.813475,2752.549566,284.411586
Detached,1,H3,hybrid_bidirectional,worst,1272.433323,2867.710879,215.708144
Detached,1,H3,hybrid_bidirectional,best,744.942648,2852.446508,117.680328
Detached,1,H1,safe_unidirectional,worst,2420.131607,3772.758032,601.414545
Detached,1,H1,safe_unidirectional,best,1929.619299,3772.758032,469.737055
Detached,1,H1,hybrid_bidirectional,worst,2428.724348,3909.022119,331.808734
Detached,1,H1,hybrid_bidirectional,best,1842.650303,3878.592419,231.985723
Detached,1,H2,safe_unidirectional,worst,1935.836534,3247.111366,537.232904
Detached,1,H2,safe_unidirectional,best,1475.585114,3247.111366,400.02866
Detached,1,H2,hybrid_bidirectional,worst,1857.614391,3404.334326,227.933027
Detached,1,H2,hybrid_bidirectional,best,1285.512701,3360.482298,153.021717
Detached,1,H3,safe_unidirectional,worst,1621.013058,2882.291366,495.587685
Detached,1,H3,safe_unidirectional,best,1177.916641,2882.291366,350.873386
Detached,1,H3,hybrid_bidirectional,worst,1437.544766,3012.013673,257.778807
Detached,1,H3,hybrid_bidirectional,best,900.267923,2992.858557,150.328234
Detached,1,H1,safe_unidirectional,worst,2175.655602,3555.394732,519.833202
Detached,1,H1,safe_unidirectional,best,1723.955685,3555.394732,401.65802
Detached,1,H1,hybrid_bidirectional,worst,2183.057917,3682.733327,277.928396
Detached,1,H1,hybrid_bidirectional,best,1656.092,3650.848531,186.725508
Detached,1,H2,safe_unidirectional,worst,1702.802359,3029.748066,454.462649
Detached,1,H2,safe_unidirectional,best,1281.276464,3029.748066,331.572865
Detached,1,H2,hybrid_bidirectional,worst,1620.628743,3186.438438,183.479926
Detached,1,H2,hybrid_bidirectional,best,1083.523715,3154.161589,113.623625
Detached,1,H3,safe_unidirectional,worst,1382.57338,2664.928066,410.905735
Detached,1,H3,safe_unidirectional,best,980.209263,2664.928066,281.425784
Detached,1,H3,hybrid_bidirectional,worst,1255.757177,2783.995105,212.716854
Detached,1,H3,hybrid_bidirectional,best,811.872622,2775.782141,129.674013
Detached,1,H1,safe_unidirectional,worst,2167.882923,3550.676432,511.40506
Detached,1,H1,safe_unidirectional,best,1731.957215,3550.676432,406.625025
Detached,1,H1,hybrid_bidirectional,worst,2176.345499,3679.51222,269.906764
Detached,1,H1,hybrid_bidirectional,best,1643.392981,3647.780658,188.830865
Detached,1,H2,safe_unidirectional,worst,1675.102547,3025.029766,449.227982
Detached,1,H2,safe_unidirectional,best,1263.061527,3025.029766,331.169251
Detached,1,H2,hybrid_bidirectional,worst,1587.131963,3183.147121,168.358241
Detached,1,H2,hybrid_bidirectional,best,1047.802447,3148.303572,108.627987
Detached,1,H3,safe_unidirectional,worst,1346.493842,2660.209766,402.171182
Detached,1,H3,safe_unidirectional,best,959.97413,2660.209766,278.258967
Detached,1,H3,hybrid_bidirectional,worst,1223.833979,2781.379587,202.879117
Detached,1,H3,hybrid_bidirectional,best,744.801427,2771.686015,119.601635
Detached,1,H1,safe_unidirectional,worst,2321.214332,3681.448832,565.903156
Detached,1,H1,safe_unidirectional,best,1852.074167,3681.448832,442.462085
Detached,1,H1,hybrid_bidirectional,worst,2330.634212,3825.804901,302.068836
Detached,1,H1,hybrid_bidirectional,best,1754.482099,3792.109861,212.516183
Detached,1,H2,safe_unidirectional,worst,1840.844485,3155.802166,503.499762
Detached,1,H2,safe_unidirectional,best,1392.888311,3155.802166,371.018832
Detached,1,H2,hybrid_bidirectional,worst,1752.402087,3338.734987,187.254581
Detached,1,H2,hybrid_bidirectional,best,1179.485023,3302.808969,120.932381
Detached,1,H3,safe_unidirectional,worst,1529.043744,2790.982166,464.469911
Detached,1,H3,safe_unidirectional,best,1105.955844,2790.982166,327.048913
Detached,1,H3,hybrid_bidirectional,worst,1361.0265,2928.099255,240.085663
Detached,1,H3,hybrid_bidirectional,best,840.689116,2924.324168,141.308773
Detached,1,H1,safe_unidirectional,worst,2256.458439,3609.795832,533.359683
Detached,1,H1,safe_unidirectional,best,1787.984175,3609.795832,417.536255
Detached,1,H1,hybrid_bidirectional,worst,2266.047855,3752.094289,282.88913
Detached,1,H1,hybrid_bidirectional,best,1715.802367,3718.623652,196.722967
Detached,1,H2,safe_unidirectional,worst,1775.251743,3084.149166,471.131478
Detached,1,H2,safe_unidirectional,best,1327.226672,3084.149166,342.686294
Detached,1,H2,hybrid_bidirectional,worst,1706.724282,3261.117825,184.240431
Detached,1,H2,hybrid_bidirectional,best,1156.674578,3224.201458,122.817619
Detached,1,H3,safe_unidirectional,worst,1457.595042,2719.329166,431.647793
Detached,1,H3,safe_unidirectional,best,1033.731674,2719.329166,294.960444
Detached,1,H3,hybrid_bidirectional,worst,1296.135484,2857.289183,208.373646
Detached,1,H3,hybrid_bidirectional,best,803.879231,2843.448735,125.429185
Detached,1,H1,safe_unidirectional,worst,2205.89547,3554.389532,530.771731
Detached,1,H1,safe_unidirectional,best,1733.237751,3554.389532,406.73564
Detached,1,H1,hybrid_bidirectional,worst,2191.860004,3677.86759,290.894181
Detached,1,H1,hybrid_bidirectional,best,1630.584448,3642.682343,197.755021
Detached,1,H2,safe_unidirectional,worst,1729.950253,3028.742866,467.442089
Detached,1,H2,safe_unidirectional,best,1274.991498,3028.742866,333.288722
Detached,1,H2,hybrid_bidirectional,worst,1626.454073,3187.795727,172.071623
Detached,1,H2,hybrid_bidirectional,best,1064.025953,3146.561017,106.460473
Detached,1,H3,safe_unidirectional,worst,1414.906924,2663.922866,426.287325
Detached,1,H3,safe_unidirectional,best,978.058718,2663.922866,283.884731
Detached,1,H3,hybrid_bidirectional,worst,1250.678408,2777.062139,215.784614
Detached,1,H3,hybrid_bidirectional,best,773.547922,2762.480211,132.212375
Detached,1,H1,safe_unidirectional,worst,2099.84127,3473.586332,496.400309
Detached,1,H1,safe_unidirectional,best,1654.169335,3473.586332,381.814125
Detached,1,H1,hybrid_bidirectional,worst,2084.494483,3589.887423,266.295715
Detached,1,H1,hybrid_bidirectional,best,1556.414913,3560.305443,178.843018
Detached,1,H2,safe_unidirectional,worst,1619.625224,2947.939666,432.409351
Detached,1,H2,safe_unidirectional,best,1195.211887,2947.939666,308.016919
Detached,1,H2,hybrid_bidirectional,worst,1502.995888,3098.266844,164.148333
Detached,1,H2,hybrid_bidirectional,best,967.731929,3063.841216,101.638015
Detached,1,H3,safe_unidirectional,worst,1301.117242,2583.119666,391.186554
Detached,1,H3,safe_unidirectional,best,895.049395,2583.119666,260.246514
Detached,1,H3,hybrid_bidirectional,worst,1132.145291,2693.582034,182.980736
Detached,1,H3,hybrid_bidirectional,best,663.933103,2682.1976,98.609007
Detached,1,H1,safe_unidirectional,worst,2254.95901,3642.567632,537.280639
Detached,1,H1,safe_unidirectional,best,1796.170432,3642.567632,415.897187
Detached,1,H1,hybrid_bidirectional,worst,2260.121612,3778.780181,295.819508
Detached,1,H1,hybrid_bidirectional,best,1700.888132,3747.408708,198.398815
Detached,1,H2,safe_unidirectional,worst,1774.718288,3116.920966,472.498045
Detached,1,H2,safe_unidirectional,best,1334.334681,3116.920966,343.301699
Detached,1,H2,hybrid_bidirectional,worst,1652.529058,3286.78075,184.584041
Detached,1,H2,hybrid_bidirectional,best,1096.748362,3250.976077,111.795546
Detached,1,H3,safe_unidirectional,worst,1452.261323,2752.100966,429.417177
Detached,1,H3,safe_unidirectional,best,1032.963701,2752.100966,293.730853
Detached,1,H3,hybrid_bidirectional,worst,1254.793794,2882.515164,208.457296
Detached,1,H3,hybrid_bidirectional,best,753.378836,2874.621016,117.22623
Detached,1,H1,safe_unidirectional,worst,2149.99094,3471.834032,514.815377
Detached,1,H1,safe_unidirectional,best,1690.111169,3471.834032,395.126565
Detached,1,H1,hybrid_bidirectional,worst,2145.652994,3589.428379,279.225411
Detached,1,H1,hybrid_bidirectional,best,1585.096317,3560.173048,192.509803
Detached,1,H2,safe_unidirectional,worst,1676.90254,2946.187366,455.443002
Detached,1,H2,safe_unidirectional,best,1242.05622,2946.187366,328.055169
Detached,1,H2,hybrid_bidirectional,worst,1582.16537,3083.582163,172.148741
Detached,1,H2,hybrid_bidirectional,best,1002.267675,3046.779756,104.974973
Detached,1,H3,safe_unidirectional,worst,1362.31458,2581.367366,410.507348
Detached,1,H3,safe_unidirectional,best,945.556648,2581.367366,277.027657
Detached,1,H3,hybrid_bidirectional,worst,1252.034829,2688.171828,209.498821
Detached,1,H3,hybrid_bidirectional,best,751.770921,2672.174981,112.880064
Detached,1,H1,safe_unidirectional,worst,2361.537326,3745.925732,567.744872
Detached,1,H1,safe_unidirectional,best,1882.851998,3745.925732,442.265881
Detached,1,H1,hybrid_bidirectional,worst,2374.103283,3889.447082,301.942457
Detached,1,H1,hybrid_bidirectional,best,1799.557355,3857.232556,206.432551
Detached,1,H2,safe_unidirectional,worst,1884.4641,3220.279066,505.796494
Detached,1,H2,safe_unidirectional,best,1423.436142,3220.279066,371.189299
Detached,1,H2,hybrid_bidirectional,worst,1777.436414,3398.057321,195.666826
Detached,1,H2,hybrid_bidirectional,best,1189.716565,3362.333161,120.047272
Detached,1,H3,safe_unidirectional,worst,1549.645014,2855.459066,462.140541
Detached,1,H3,safe_unidirectional,best,1105.604384,2855.459066,316.412385
Detached,1,H3,hybrid_bidirectional,worst,1348.541657,2990.294085,235.315633
Detached,1,H3,hybrid_bidirectional,best,863.881508,2975.253676,141.578675
Detached,1,H1,safe_unidirectional,worst,2224.440713,3572.041032,536.065054
Detached,1,H1,safe_unidirectional,best,1762.251485,3572.041032,415.148035
Detached,1,H1,hybrid_bidirectional,worst,2224.463816,3704.803903,286.733716
Detached,1,H1,hybrid_bidirectional,best,1673.59301,3676.179827,193.294232
Detached,1,H2,safe_unidirectional,worst,1756.341095,3046.394366,476.176946
Detached,1,H2,safe_unidirectional,best,1313.599131,3046.394366,344.211925
Detached,1,H2,hybrid_bidirectional,worst,1668.624451,3200.786013,183.338781
Detached,1,H2,hybrid_bidirectional,best,1124.051328,3162.782907,117.845033
Detached,1,H3,safe_unidirectional,worst,1433.875194,2681.574366,430.753202
Detached,1,H3,safe_unidirectional,best,1018.105671,2681.574366,295.89266
Detached,1,H3,hybrid_bidirectional,worst,1284.81391,2792.052194,226.256065
Detached,1,H3,hybrid_bidirectional,best,833.75952,2770.573802,141.341402
Detached,1,H1,safe_unidirectional,worst,2136.222451,3438.982432,500.54995
Detached,1,H1,safe_unidirectional,best,1699.569309,3438.982432,392.535234
Detached,1,H1,hybrid_bidirectional,worst,2119.258514,3561.594969,269.886543
Detached,1,H1,hybrid_bidirectional,best,1602.02076,3530.544804,186.037954
Detached,1,H2,safe_unidirectional,worst,1664.087747,2913.335766,438.471489
Detached,1,H2,safe_unidirectional,best,1261.337964,2913.335766,322.306465
Detached,1,H2,hybrid_bidirectional,worst,1563.365872,3062.50701,171.973904
Detached,1,H2,hybrid_bidirectional,best,1054.885115,3033.081739,110.340732
Detached,1,H3,safe_unidirectional,worst,1341.007163,2548.515766,394.487756
Detached,1,H3,safe_unidirectional,best,956.598489,2548.515766,271.278895
Detached,1,H3,hybrid_bidirectional,worst,1214.513644,2652.326499,206.98677
Detached,1,H3,hybrid_bidirectional,best,785.490079,2647.991819,122.077578
Detached,1,H1,safe_unidirectional,worst,2240.489061,3616.463132,540.760199
Detached,1,H1,safe_unidirectional,best,1764.858868,3616.463132,414.029704
Detached,1,H1,hybrid_bidirectional,worst,2237.005419,3742.205179,295.333391
Detached,1,H1,hybrid_bidirectional,best,1677.993793,3711.771418,194.547331
Detached,1,H2,safe_unidirectional,worst,1767.920497,3090.816466,480.963396
Detached,1,H2,safe_unidirectional,best,1306.105936,3090.816466,343.429937
Detached,1,H2,hybrid_bidirectional,worst,1672.625227,3253.807903,187.97867
Detached,1,H2,hybrid_bidirectional,best,1090.433861,3218.066911,115.077926
Detached,1,H3,safe_unidirectional,worst,1436.256072,2725.996466,435.395785
Detached,1,H3,safe_unidirectional,best,989.129327,2725.996466,289.427537
Detached,1,H3,hybrid_bidirectional,worst,1285.181976,2845.667028,225.312548
Detached,1,H3,hybrid_bidirectional,best,773.943782,2836.524494,126.349892
Detached,1,H1,safe_unidirectional,worst,2172.457185,3520.337832,519.596855
Detached,1,H1,safe_unidirectional,best,1717.053215,3520.337832,397.716837
Detached,1,H1,hybrid_bidirectional,worst,2190.283398,3647.380024,283.557605
Detached,1,H1,hybrid_bidirectional,best,1623.419917,3617.499554,192.665066
Detached,1,H2,safe_unidirectional,worst,1702.709084,2994.691166,459.94063
Detached,1,H2,safe_unidirectional,best,1270.411316,2994.691166,328.921809
Detached,1,H2,hybrid_bidirectional,worst,1641.447984,3152.03592,184.669208
Detached,1,H2,hybrid_bidirectional,best,1081.416661,3118.926624,114.566079
Detached,1,H3,safe_unidirectional,worst,1389.156162,2629.871166,417.534593
Detached,1,H3,safe_unidirectional,best,966.822768,2629.871166,279.944919
Detached,1,H3,hybrid_bidirectional,worst,1291.889722,2737.490574,223.384059
Detached,1,H3,hybrid_bidirectional,best,792.705185,2737.625,129.170577
Detached,1,H1,safe_unidirectional,worst,2230.358814,3607.047532,535.9464
Detached,1,H1,safe_unidirectional,best,1765.096783,3607.047532,414.088564
Detached,1,H1,hybrid_bidirectional,worst,2244.396154,3741.515877,293.696598
Detached,1,H1,hybrid_bidirectional,best,1689.050385,3707.953767,202.452456
Detached,1,H2,safe_unidirectional,worst,1753.01307,3081.400866,475.066609
Detached,1,H2,safe_unidirectional,best,1321.674101,3081.400866,347.416321
Detached,1,H2,hybrid_bidirectional,worst,1676.99639,3245.206113,184.325475
Detached,1,H2,hybrid_bidirectional,best,1141.833432,3212.252971,121.077942
Detached,1,H3,safe_unidirectional,worst,1440.366404,2716.580866,433.729964
Detached,1,H3,safe_unidirectional,best,1032.977158,2716.580866,301.48438
Detached,1,H3,hybrid_bidirectional,worst,1313.388088,2838.165687,229.988899
Detached,1,H3,hybrid_bidirectional,best,848.337296,2833.4791,137.309647
Detached,1,H1,safe_unidirectional,worst,2282.388485,3682.669932,546.916476
Detached,1,H1,safe_unidirectional,best,1832.238224,3682.669932,429.328106
Detached,1,H1,hybrid_bidirectional,worst,2284.812602,3823.010408,294.884032
Detached,1,H1,hybrid_bidirectional,best,1731.87115,3791.997399,201.107537
Detached,1,H2,safe_unidirectional,worst,1800.487646,3157.023266,483.31519
Detached,1,H2,safe_unidirectional,best,1369.163708,3157.023266,354.738082
Detached,1,H2,hybrid_bidirectional,worst,1691.533036,3332.812338,189.26879
Detached,1,H2,hybrid_bidirectional,best,1174.241474,3299.416944,118.108783
Detached,1,H3,safe_unidirectional,worst,1466.422335,2792.203266,438.823012
Detached,1,H3,safe_unidirectional,best,1053.011062,2792.203266,304.731801
Detached,1,H3,hybrid_bidirectional,worst,1312.329001,2919.433374,234.360715
Detached,1,H3,hybrid_bidirectional,best,874.563756,2912.573486,145.043531
Detached,1,H1,safe_unidirectional,worst,2228.098185,3596.732632,529.865299
Detached,1,H1,safe_unidirectional,best,1749.276146,3596.732632,410.875151
Detached,1,H1,hybrid_bidirectional,worst,2231.759638,3719.556792,293.302333
Detached,1,H1,hybrid_bidirectional,best,1654.575799,3684.030952,204.867372
Detached,1,H2,safe_unidirectional,worst,1745.219754,3071.085966,467.629903
Detached,1,H2,safe_unidirectional,best,1285.021836,3071.085966,334.131209
Detached,1,H2,hybrid_bidirectional,worst,1635.291279,3230.954149,191.094978
Detached,1,H2,hybrid_bidirectional,best,1069.80378,3193.317339,126.166855
Detached,1,H3,safe_unidirectional,worst,1415.95906,2706.265966,425.765653
Detached,1,H3,safe_unidirectional,best,984.542307,2706.265966,285.592966
Detached,1,H3,hybrid_bidirectional,worst,1236.752252,2835.998513,215.756543
Detached,1,H3,hybrid_bidirectional,best,761.930965,2824.941882,128.094251
Detached,1,H1,safe_unidirectional,worst,2162.759252,3544.048532,512.915749
Detached,1,H1,safe_unidirectional,best,1743.55055,3544.048532,405.740605
Detached,1,H1,hybrid_bidirectional,worst,2174.840064,3670.178315,280.289141
Detached,1,H1,hybrid_bidirectional,best,1647.262603,3638.578799,198.178716
Detached,1,H2,safe_unidirectional,worst,1677.796801,3018.401866,448.248272
Detached,1,H2,safe_unidirectional,best,1286.235124,3018.401866,332.450335
Detached,1,H2,hybrid_bidirectional,worst,1630.989864,3171.161017,186.813648
Detached,1,H2,hybrid_bidirectional,best,1114.051455,3146.132791,116.130475
Detached,1,H3,safe_unidirectional,worst,1369.34645,2653.581866,408.041479
Detached,1,H3,safe_unidirectional,best,982.536805,2653.581866,281.602064
Detached,1,H3,hybrid_bidirectional,worst,1234.707773,2767.134225,221.295051
Detached,1,H3,hybrid_bidirectional,best,783.475611,2763.7564,137.22365
Detached,1,H1,safe_unidirectional,worst,2384.428608,3794.673032,572.611469
Detached,1,H1,safe_unidirectional,best,1931.555419,3794.673032,452.073776
Detached,1,H1,hybrid_bidirectional,worst,2413.393528,3936.022845,325.613709
Detached,1,H1,hybrid_bidirectional,best,1845.338462,3904.587017,230.709803
Detached,1,H2,safe_unidirectional,worst,1906.547985,3269.026366,508.773796
Detached,1,H2,safe_unidirectional,best,1472.069296,3269.026366,378.36897
Detached,1,H2,hybrid_bidirectional,worst,1835.896673,3448.283363,210.284267
Detached,1,H2,hybrid_bidirectional,best,1277.960673,3413.756381,142.60715
Detached,1,H3,safe_unidirectional,worst,1586.724237,2904.206366,464.97369
Detached,1,H3,safe_unidirectional,best,1171.01015,2904.206366,330.679684
Detached,1,H3,hybrid_bidirectional,worst,1393.950052,3041.763513,248.587332
Detached,1,H3,hybrid_bidirectional,best,896.974751,3033.743386,159.723162
Detached,1,H1,safe_unidirectional,worst,2254.909691,3626.008732,543.982071
Detached,1,H1,safe_unidirectional,best,1780.106364,3626.008732,418.837678
Detached,1,H1,hybrid_bidirectional,worst,2276.002729,3758.595244,296.641634
Detached,1,H1,hybrid_bidirectional,best,1717.55171,3726.54895,203.358341
Detached,1,H2,safe_unidirectional,worst,1781.920057,3100.362066,484.218247
Detached,1,H2,safe_unidirectional,best,1323.556219,3100.362066,348.021235
Detached,1,H2,hybrid_bidirectional,worst,1734.733174,3266.143884,185.434741
Detached,1,H2,hybrid_bidirectional,best,1144.600457,3231.031782,118.544678
Detached,1,H3,safe_unidirectional,worst,1465.446059,2735.542066,439.544905
Detached,1,H3,safe_unidirectional,best,1028.07953,2735.542066,297.18639
Detached,1,H3,hybrid_bidirectional,worst,1352.072326,2861.269061,235.660643
Detached,1,H3,hybrid_bidirectional,best,858.97833,2849.010347,142.260751
Detached,1,H1,safe_unidirectional,worst,2319.736582,3685.814732,562.126859
Detached,1,H1,safe_unidirectional,best,1839.461435,3685.814732,436.538007
Detached,1,H1,hybrid_bidirectional,worst,2348.719804,3827.862705,301.005578
Detached,1,H1,hybrid_bidirectional,best,1764.400461,3798.631569,201.378302
Detached,1,H2,safe_unidirectional,worst,1835.937729,3160.168066,496.048847
Detached,1,H2,safe_unidirectional,best,1379.234044,3160.168066,363.471627
Detached,1,H2,hybrid_bidirectional,worst,1783.634226,3332.336199,191.787764
Detached,1,H2,hybrid_bidirectional,best,1164.669792,3300.394744,113.916086
Detached,1,H3,safe_unidirectional,worst,1532.66473,2795.348066,457.767234
Detached,1,H3,safe_unidirectional,best,1092.603759,2795.348066,316.760617
Detached,1,H3,hybrid_bidirectional,worst,1384.376193,2912.793688,247.079745
Detached,1,H3,hybrid_bidirectional,best,871.931523,2913.194935,141.479655
Detached,1,H1,safe_unidirectional,worst,2193.960314,3571.428432,526.659631
Detached,1,H1,safe_unidirectional,best,1711.929834,3571.428432,399.246024
Detached,1,H1,hybrid_bidirectional,worst,2188.458357,3699.926914,285.496608
Detached,1,H1,hybrid_bidirectional,best,1601.710585,3662.478562,190.30503
Detached,1,H2,safe_unidirectional,worst,1708.191289,3045.781766,462.349856
Detached,1,H2,safe_unidirectional,best,1250.544148,3045.781766,325.758649
Detached,1,H2,hybrid_bidirectional,worst,1564.434541,3189.632038,174.494977
Detached,1,H2,hybrid_bidirectional,best,1048.162981,3154.872189,109.129648
Detached,1,H3,safe_unidirectional,worst,1398.663135,2680.961766,421.34167
Detached,1,H3,safe_unidirectional,best,957.682034,2680.961766,277.202666
Detached,1,H3,hybrid_bidirectional,worst,1237.248055,2782.426324,221.333813
Detached,1,H3,hybrid_bidirectional,best,793.866847,2771.765152,131.334325
Detached,1,H1,safe_unidirectional,worst,2189.886388,3563.655232,523.36877
Detached,1,H1,safe_unidirectional,best,1736.40897,3563.655232,405.882435
Detached,1,H1,hybrid_bidirectional,worst,2204.473051,3696.26812,282.128271
Detached,1,H1,hybrid_bidirectional,best,1657.682252,3661.56632,197.841867
Detached,1,H2,safe_unidirectional,worst,1720.460197,3038.008566,463.077051
Detached,1,H2,safe_unidirectional,best,1287.057199,3038.008566,334.429895
Detached,1,H2,hybrid_bidirectional,worst,1634.792876,3185.702124,184.462633
Detached,1,H2,hybrid_bidirectional,best,1096.785981,3154.906495,122.762072
Detached,1,H3,safe_unidirectional,worst,1403.051188,2673.188566,419.12542
Detached,1,H3,safe_unidirectional,best,996.456455,2673.188566,288.416157
Detached,1,H3,hybrid_bidirectional,worst,1263.169478,2780.802155,218.644858
Detached,1,H3,hybrid_bidirectional,best,806.520964,2778.395907,133.096669
Detached,1,H1,safe_unidirectional,worst,2249.357919,3576.422732,549.871697
Detached,1,H1,safe_unidirectional,best,1796.603327,3576.422732,428.312849
Detached,1,H1,hybrid_bidirectional,worst,2256.609783,3696.249209,313.01672
Detached,1,H1,hybrid_bidirectional,best,1703.031584,3664.549912,216.428149
Detached,1,H2,safe_unidirectional,worst,1780.210095,3050.776066,488.977131
Detached,1,H2,safe_unidirectional,best,1349.002145,3050.776066,362.130841
Detached,1,H2,hybrid_bidirectional,worst,1668.422969,3212.200819,187.07995
Detached,1,H2,hybrid_bidirectional,best,1141.848013,3180.468666,122.507817
Detached,1,H3,safe_unidirectional,worst,1451.188437,2685.956066,442.164029
Detached,1,H3,safe_unidirectional,best,1040.645455,2685.956066,309.75093
Detached,1,H3,hybrid_bidirectional,worst,1339.641512,2789.366431,249.864731
Detached,1,H3,hybrid_bidirectional,best,830.923575,2789.808226,150.314572
Detached,1,H1,safe_unidirectional,worst,2211.729331,3550.197732,520.337418
Detached,1,H1,safe_unidirectional,best,1761.842268,3550.197732,403.270311
Detached,1,H1,hybrid_bidirectional,worst,2220.219451,3679.970608,282.510044
Detached,1,H1,hybrid_bidirectional,best,1665.8773,3650.062197,189.730758
Detached,1,H2,safe_unidirectional,worst,1730.78389,3024.551066,455.987423
Detached,1,H2,safe_unidirectional,best,1302.689433,3024.551066,329.249637
Detached,1,H2,hybrid_bidirectional,worst,1648.803477,3186.83575,176.985024
Detached,1,H2,hybrid_bidirectional,best,1088.034378,3151.617429,111.03232
Detached,1,H3,safe_unidirectional,worst,1405.729103,2659.731066,414.659377
Detached,1,H3,safe_unidirectional,best,994.231062,2659.731066,281.665981
Detached,1,H3,hybrid_bidirectional,worst,1250.19151,2781.223772,210.537174
Detached,1,H3,hybrid_bidirectional,best,754.113187,2771.955579,125.271069
Detached,1,H1,safe_unidirectional,worst,2331.761378,3714.704132,565.239089
Detached,1,H1,safe_unidirectional,best,1884.015022,3714.704132,442.091279
Detached,1,H1,hybrid_bidirectional,worst,2348.963999,3855.427808,314.007634
Detached,1,H1,hybrid_bidirectional,best,1799.654337,3824.84573,220.021357
Detached,1,H2,safe_unidirectional,worst,1855.101668,3189.057466,500.919074
Detached,1,H2,safe_unidirectional,best,1425.224035,3189.057466,370.220663
Detached,1,H2,hybrid_bidirectional,worst,1786.749342,3354.571066,213.254646
Detached,1,H2,hybrid_bidirectional,best,1227.521744,3320.461811,139.29652
Detached,1,H3,safe_unidirectional,worst,1541.620256,2824.237466,459.382179
Detached,1,H3,safe_unidirectional,best,1130.712578,2824.237466,325.979368
Detached,1,H3,hybrid_bidirectional,worst,1432.110251,2935.11422,261.547388
Detached,1,H3,hybrid_bidirectional,best,900.260114,2926.003311,152.880787
Detached,1,H1,safe_unidirectional,worst,2371.451936,3728.861832,574.808753
Detached,1,H1,safe_unidirectional,best,1884.001748,3728.861832,450.708366
Detached,1,H1,hybrid_bidirectional,worst,2378.271155,3869.35952,315.660393
